EcomReviewID,Review,ProductID,PlatformID,DateReview,ShopID,StarRating
ER00000339,"Giao hàng siêu nhanh, chiều đặt sáng mai đã được unbox iphone. Đóng gói chắc chắn. Tem niêm phong đầy đủ. 10 điểm không có nhưng ",P001,PL01,2023-10-13,S007,5
ER00000340,"Giao hàng nhanh và nhiệt tình, đóng gói thì cẩn thận khỏi bàn luôn ",P001,PL01,2023-10-05,S007,5
ER00000341,"Chất liệu:
Rất ok, tốt trong tầm giá, tốt trong tầm giá
 ",P001,PL01,2023-10-06,S007,5
ER00000342,"Công nhận iphone 15 pro max nhìn sang xịn ghê luôn, đặt được từ đợt đầu, hãng giao đúng 29.9 luôn đã vậy còn có mã shop ngon lành, đợt đầu mình mua con này chỉ 30 triệu.
Màn hình mượt, sáng, chip chạy khá êm,
Được trang bị IOS mới nên dùng tiện cực kỳ ",P001,PL01,2023-10-13,S007,5
ER00000343,"Màu này giao nhanh thật , tối 29 thấy gửi cho đvvc rồi sáng lấy luôn ",P001,PL01,2023-10-04,S007,5
ER00000344,Năm nay không mua được titan tự nhiên và trắng. Hơi buồn sầu. Đành phải mua màu blue. Màu này chán dở ẹc luôn :(( ,P001,PL01,2023-10-03,S007,5
ER00000345,Ok ,P001,PL01,2023-11-27,S007,5
ER00000346,Good ,P001,PL01,2023-11-12,S007,5
ER00000347,OK  ,P001,PL01,2023-11-12,S007,5
ER00000348,"Giao hàng lâu
Mình đặt từ 22/9 tới 30/9 mới giao cho vận chuyển trong khi người ta nhận từ 29 rồi ",P001,PL01,2023-10-06,S007,5
ER00000349,"Mọi thứ đều OK
hàng chính hãng nên yên tâm. có tem niêm phong của lazada ",P001,PL01,2023-10-02,S007,5
ER00000350,máy đẹp xịn xò lắm luôn ,P001,PL01,2023-10-02,S007,5
ER00000351,"Hàng chính hãng, đóng gói cẩn thận. Dùng 5 ngày thấy iPhone 15 promax quá xịn sò, ",P001,PL01,2023-10-04,S007,5
ER00000352,giao hàng cực kì nhanh chóng. iphone 15 pem thật đẹp. sản phẩm.  ,P001,PL01,2023-09-30,S007,5
ER00000353,"Tính năng:tốt
 Chất lượng:tốt
 Chất liệu:cực tốt ",P001,PL01,2023-09-30,S007,5
ER00000354,"Thời lượng pin lâu dài, Sử dụng chất liệu cao cấp, Thiết kế sang trọng và hiện đại, Dung lượng lưu trữ ấn tượng,  ",P001,PL01,2024-01-10,S007,5
ER00000355,Tuyệt vời ,P001,PL01,2024-01-09,S007,5
ER00000356,"uy tínThời lượng pin lâu dài,  ",P001,PL01,2024-01-08,S007,5
ER00000357,"Thiết kế sang trọng và hiện đại, Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2024-01-10,S007,5
ER00000358,"Giao hàng nhanh chóng và đáng tin cậy, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2024-01-09,S007,5
ER00000359,"Dung lượng lưu trữ ấn tượng, Dịch vụ khách hàng xuất sắc, Sử dụng chất liệu cao cấp,  ",P001,PL01,2024-01-09,S007,5
ER00000360,Chat luong san pham ok Chat luong san pham ok Chat luong san pham ok ,P001,PL01,2024-01-09,S007,5
ER00000361,"Long-lasting battery life, Powerful A17 chip for seamless multitasking,  ",P001,PL01,2024-01-08,S007,5
ER00000362,chat luong san pham ok chat luong san pham ok chat luong san pham ok ,P001,PL01,2024-01-09,S007,5
ER00000363,"Sử dụng chất liệu cao cấp, Thời lượng pin lâu dài, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Chất lượng camera ấn tượng,  ",P001,PL01,2024-01-08,S007,5
ER00000364,"Giao hàng nhanh chóng và đáng tin cậy, Hiệu năng mượt mà và nhanh chóng,  ",P001,PL01,2024-01-08,S007,5
ER00000365,"Dịch vụ khách hàng xuất sắc, Sử dụng chất liệu cao cấp, Hệ điều hành iOS tiện lợi và dễ sử dụng,  ",P001,PL01,2024-01-08,S007,5
ER00000366,"giao nhanh
máy sang xịn mịn căng đét ",P001,PL01,2024-01-13,S007,5
ER00000367,"Hiệu năng mượt mà và nhanh chóng, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Hệ điều hành iOS tiện lợi và dễ sử dụng, Sử dụng chất liệu cao cấp,  ",P001,PL01,2024-01-12,S007,5
ER00000368,"Thời lượng pin lâu dài, Thời lượng pin lâu dài, ",P001,PL01,2023-12-25,S007,5
ER00000369,"Sử dụng chất liệu cao cấp, Chất lượng camera ấn tượng,Thời lượng pin lâu dài,  ",P001,PL01,2023-12-25,S007,5
ER00000370,"Giao hàng nhanh chóng và đáng tin cậy, sp tốt ",P001,PL01,2023-12-25,S007,5
ER00000371,Chất lượng:  tốt nhé giao hơi châm ,P001,PL01,2023-12-25,S007,5
ER00000372,"Chất lượng camera ấn tượng, Màu sắc hiển thị sống động,  ",P001,PL01,2023-12-18,S007,5
ER00000373,"Dịch vụ khách hàng xuất sắc,  ",P001,PL01,2023-12-25,S007,5
ER00000374,Tính năng:  tot ,P001,PL01,2023-12-18,S007,5
ER00000375,"Đã mua hàng, chất lượng tốt ",P001,PL01,2024-01-01,S007,5
ER00000376,"Tính năng:cao. xịn xò
 Chất lượng:tốt chất lượng
 Chất liệu:rất tốt ",P001,PL01,2024-01-08,S007,5
ER00000377,"Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Dung lượng lưu trữ ấn tượng,  ",P001,PL01,2023-12-25,S007,5
ER00000378,"Sử dụng chất liệu cao cấp, Hiệu năng mượt mà và nhanh chóng, Thời lượng pin lâu dài, Dung lượng lưu trữ ấn tượng,  ",P001,PL01,2024-01-01,S007,5
ER00000379,"Tính năng: ok
 Chất lượng: tốt 
 Chất liệu: ok
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh 
 ",P001,PL01,2023-12-18,S007,5
ER00000380,"Quality:  Chất lượng - hàng chuẩn máy bao mượt
Ship hàng nhanh 
Dịch vụ tốt
Super like ",P001,PL01,2023-12-18,S007,5
ER00000381,Chất lượng:  đẹp lắm ,P001,PL01,2023-12-15,S007,5
ER00000382,Giao đúng hạn. Máy chính hãng. ,P001,PL01,2023-12-18,S007,5
ER00000383,"Giao hàng rất nhanh. Nay đặt mai đã giao hàng. Nhân viên giao hàng thân thiện. Giao hàng chính chủ+ phải xuất trình CCCD mới được nhận hàng. Quy trình chuẩn, rất yên tâm khi mua hàng có giá trị tại LazadaThời lượng pin lâu dài, Sử dụng chất liệu cao cấp,  ",P001,PL01,2023-12-15,S007,5
ER00000384,Chất lượng:  chuẩn ko cần chỉnh ,P001,PL01,2023-12-18,S007,5
ER00000385,"Chất lượng camera ấn tượng, Dịch vụ khách hàng xuất sắc, Hệ điều hành iOS tiện lợi và dễ sử dụng, Màu sắc hiển thị sống động,  ",P001,PL01,2024-01-10,S007,5
ER00000386,"Chất lượng camera ấn tượng, Dịch vụ khách hàng xuất sắc, Thời lượng pin lâu dài, Thiết kế sang trọng và hiện đại,  ",P001,PL01,2023-12-18,S007,5
ER00000387,"Giao hàng nhanh chóng và đáng tin cậy, Dung lượng lưu trữ ấn tượng, Sử dụng chất liệu cao cấp, Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2024-01-08,S007,5
ER00000388,"hàng nguyên sửa lại, có tem của lazada. đẹp. tiết kiệm hơn mua ngoài
 ",P001,PL01,2023-12-14,S007,5
ER00000389,"IP15 pro max nguyên seal, chính hãng.
Hàng đóng gói rất cẩn thận",P001,PL01,2023-12-18,S007,5
ER00000390,Chất lượng ,P001,PL01,2023-12-14,S007,5
ER00000391,Hàng chính hãng. Tuyệt vời!! ,P001,PL01,2023-12-18,S007,5
ER00000392,"Thiết kế sang trọng và hiện đại, Dịch vụ khách hàng xuất sắc, Thời lượng pin lâu dài, Sử dụng chất liệu cao cấp,  ",P001,PL01,2023-12-18,S007,5
ER00000393,Chất lượng:  tốt ,P001,PL01,2024-01-01,S007,5
ER00000394,"Nhận hàng nhanh. Máy đẹp keng nguyên seal
Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-12-15,S007,5
ER00000395,Chất lượng tốt ,P001,PL01,2023-12-18,S007,5
ER00000396,"Shop đóng gói kĩ rất ưng, chưa sử dụng ",P001,PL01,2023-12-14,S007,5
ER00000397,Chất lượng:  okokokokk ,P001,PL01,2023-12-18,S007,5
ER00000398,"Hàng nguyên vẹn, đóng gói kỹ càng  ",P001,PL01,2023-12-14,S007,5
ER00000399,Sản phẩm tốt giao hàng nhanh chóng. Check thì thầy chính hãng  ,P001,PL01,2024-01-01,S007,5
ER00000400,Hàng giao nhanh gia tốt tôi rất hài lòng hàng giao nhanh giá trị  ,P001,PL01,2023-12-18,S007,5
ER00000401,"Dịch vụ khách hàng xuất sắc, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-12-13,S007,5
ER00000402,"Tính năng: ok
 ",P001,PL01,2023-12-14,S007,5
ER00000403,"Chất lượng: ok
 ",P001,PL01,2023-12-14,S007,5
ER00000404,"Dịch vụ khách hàng xuất sắc,  ",P001,PL01,2023-12-18,S007,5
ER00000405,"Giao hàng nhanh chóng và đáng tin cậy, Dịch vụ khách hàng xuất sắc, Giao hàng nhanh chóng và đáng tin cậy, Giao hàng nhanh chóng và đáng tin cậy, Giao hàng nhanh chóng và đáng tin cậy, Dịch vụ khách hàng xuất sắc, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Màu sắc hiển thị sống động, Chất lượng camera ấn tượng, Sử dụng chất liệu cao cấp, Sử dụng chất liệu cao cấp, Thiết kế sang trọng và hiện đại, Hiệu năng mượt mà và nhanh chóng, Hiệu năng mượt mà và nhanh chóng,  ",P001,PL01,2023-12-13,S007,5
ER00000406,"Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2023-12-14,S007,5
ER00000407,"Dịch vụ khách hàng xuất sắc, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-12-13,S007,5
ER00000408,"Màu sắc hiển thị sống động, Thiết kế sang trọng và hiện đại, Giao hàng nhanh chóng và đáng tin cậy, Dung lượng lưu trữ ấn tượng,  ",P001,PL01,2023-12-14,S007,5
ER00000409,"Tính năng: 
Oke ",P001,PL01,2023-12-13,S007,5
ER00000410,Hàng ok rất đẹp ,P001,PL01,2023-12-14,S007,5
ER00000411,"Hệ điều hành iOS tiện lợi và dễ sử dụng, Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2023-12-14,S007,5
ER00000412,"Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Sử dụng chất liệu cao cấp,  ",P001,PL01,2023-12-13,S007,5
ER00000413,Chat luong san pham ok Chat luong san pham ok Chat luong san pham ok ,P001,PL01,2024-01-09,S007,5
ER00000414,"Hệ điều hành iOS tiện lợi và dễ sử dụng, Sử dụng chất liệu cao cấp,  ",P001,PL01,2023-12-13,S007,5
ER00000415,"Okghjvvvbbbb
 Cycyy h h vk k k kbkbj jubbi ",P001,PL01,2023-12-04,S007,5
ER00000416,"Sử dụng chất liệu cao cấp, Chất lượng camera ấn tượng, Giao hàng nhanh chóng và đáng tin cậy, Thời lượng pin lâu dài,  ",P001,PL01,2023-12-12,S007,5
ER00000417,"Màu sắc hiển thị sống động, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Thiết kế sang trọng và hiện đại,  ",P001,PL01,2023-11-22,S007,5
ER00000418,Hàng chính hãng. Nhận hơi lâu. ,P001,PL01,2023-11-21,S007,5
ER00000419,"Hiệu năng mượt mà và nhanh chóng,  ",P001,PL01,2023-12-02,S007,5
ER00000420,"Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2023-11-17,S007,5
ER00000421,"Chất liệu: 
Giao hàng lâu hơn dự kiến ",P001,PL01,2023-11-20,S007,5
ER00000422,quá chất quá đẳng cấp.ko gì miêu tả đc nó chất như thế nào .Thanks ,P001,PL01,2023-11-23,S007,5
ER00000423,"Sử dụng chất liệu cao cấp, Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2023-12-13,S007,5
ER00000424,"Giao nhanh máy đẹp
 Chất lượng:  tốt ",P001,PL01,2023-11-20,S007,5
ER00000425,"Thời lượng pin lâu dài, Chất lượng camera ấn tượng, Sử dụng chất liệu cao cấp,  ",P001,PL01,2023-12-09,S007,5
ER00000426,Chất lượng:  ngon ,P001,PL01,2023-11-18,S007,5
ER00000427,"Ok, ship hàng hơi lâu tí ",P001,PL01,2023-11-20,S007,5
ER00000428,"Dịch vụ khách hàng xuất sắc
Mà bên đóng gói hàng lâu quá!! Đặt 11 mà 16 mới đóng xong để giao hoả tốc 😑😑 ",P001,PL01,2023-11-16,S007,5
ER00000429,"Thời lượng pin lâu dài,  ",P001,PL01,2023-11-18,S007,5
ER00000430,"Hiệu năng mượt mà và nhanh chóng,  ",P001,PL01,2023-11-16,S007,5
ER00000431,"Rất tốt
! ",P001,PL01,2023-11-15,S007,5
ER00000432,"Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-11-17,S007,5
ER00000433,"Tuyêtj vời !
 ",P001,PL01,2023-11-15,S007,5
ER00000434,"Hiệu năng mượt mà và nhanh chóng, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-11-23,S007,5
ER00000435,"Giao hàng nhanh chóng và đáng tin cậy, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-11-22,S007,5
ER00000436,"sản phẩm tốt, giao hàng chậm so với thời gian dự kiến.",P001,PL01,2023-11-15,S007,5
ER00000437,Đẹp quá ko biết dùng màu nào ,P001,PL01,2023-11-15,S007,5
ER00000438,"Chất lượng: new fullbox, đóng gói rất kĩ
Lazada giao rất nhanh chóng, săn sale 32tr, hehe ",P001,PL01,2023-11-18,S007,5
ER00000439,"Đặt 11 nhận ngày 14 chờ hơi lâu nhưng được cái giảm giá nên chờ được, shop cho hỏi giờ muốn có hoá đơn mua hàng để sau này bảo hành hay gì thì như thế nào ",P001,PL01,2023-11-14,S007,5
ER00000440,Hàng siu đẹp ❤️ ,P001,PL01,2023-11-15,S007,5
ER00000441,Giá quá tốt ❤️ ,P001,PL01,2023-11-14,S007,5
ER00000442,Đúng hàng ,P001,PL01,2023-11-23,S007,5
ER00000443,"Hiệu năng mượt mà và nhanh chóng, Giao hàng nhanh chóng và đáng tin cậy, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Thiết kế sang trọng và hiện đại,  ",P001,PL01,2023-11-16,S007,5
ER00000444,"Chất lượng: ok
 ",P001,PL01,2023-11-13,S007,5
ER00000445,"Hàng đẹp, đóng gói cẩn thận, giao hàng nhanh ",P001,PL01,2023-11-16,S007,5
ER00000446,"Màu sắc hiển thị sống động, Thời lượng pin lâu dài, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà,  ",P001,PL01,2023-12-03,S007,5
ER00000447,"Màu trắng đẹp quá, giao hàng đóng gói cẩn thận nữa! 10đ ",P001,PL01,2023-11-13,S007,5
ER00000448,"Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Dịch vụ khách hàng xuất sắc, Hiệu năng mượt mà và nhanh chóng, Chất lượng camera ấn tượng,  ",P001,PL01,2023-12-04,S007,5
ER00000449,"Thời lượng pin lâu dài, Dịch vụ khách hàng xuất sắc, Chất lượng camera ấn tượng, Sử dụng chất liệu cao cấp,  ",P001,PL01,2023-12-06,S007,5
ER00000450,Sản phẩm tốt ,P001,PL01,2023-11-13,S007,5
ER00000451,"Giao hàng nhanh chóng và đáng tin cậy, Giao hàng nhanh chóng và đáng tin cậy,  ",P001,PL01,2023-11-16,S007,5
ER00000452,"Đặt 11.11 hôm sau nhận luôn, giá tốt, khi nhận hàng vẫn nguyên hộp, lần đầu mua iphone qua mạng mà thấy ổn áp quá 😅 ",P001,PL01,2023-11-14,S007,5
ER00000453,Nguyên seal. Giao hàng thân thiện nhiệt tình. Về cơ bản là ok. Chưa dùng nên chưa biết chất lượng ,P001,PL01,2023-11-14,S007,5
ER00000454,"sang xịn mịn nha... shop giao rất nhanh, hàng đến tay ổnGiao hàng nhanh chóng và đáng tin cậy, Chip A17 mạnh mẽ cho việc đa nhiệm mượt mà, Hiệu năng mượt mà và nhanh chóng,  ",P001,PL01,2023-11-17,S007,5
ER00000455,Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon Ngon ,P001,PL01,2023-11-19,S007,5
ER00000456,"Sản phẩm tốt giao hàng nhanh chất lượng tuyệt vời sẽ còn ủng hộ tiếp cám ơn shop nhiều hehehe cám ơn 
Xin chân thành cảm ơn shop ",P001,PL01,2023-11-27,S007,5
ER00000457,"Chất lượng:như miêu tả
hàng chính hãng ",P001,PL01,2023-12-06,S007,5
ER00000458,"Tốt
 Chất lượng:  tốt ",P001,PL01,2023-11-18,S007,5
ER00000459,Sp tốt new giao nhanh ,P001,PL01,2023-11-11,S007,5
ER00000460,"Giao hàng nhanh, nguyên hộp, nguyên seal, có cả seal của Lazada  ",P001,PL01,2023-11-09,S007,5
ER00000461,Uy tín nhanh gọn ,P001,PL01,2023-11-15,S007,5
ER00000462,"Thiết kế sang trọng và hiện đại,  ",P001,PL01,2024-01-08,S007,5
ER00000463,"Dung lượng lưu trữ ấn tượng, Thời lượng pin lâu dài, Sử dụng chất liệu cao cấp,  ",P001,PL01,2024-01-08,S007,5
ER00000464,"Sử dụng chất liệu cao cấp,  ",P001,PL01,2024-01-08,S007,5
ER00000465,"hàng đúng mô tả, nhưng giao hơi chậm  ",P001,PL01,2024-01-08,S007,5
ER00000466,"Chất lượng camera ấn tượng, Hệ điều hành iOS tiện lợi và dễ sử dụng,  ",P001,PL01,2024-01-08,S007,5
ER00000467,"Thời lượng pin lâu dài, Màu sắc hiển thị sống động, Hệ điều hành iOS tiện lợi và dễ sử dụng,  ",P001,PL01,2023-12-18,S007,5
ER00000468,"Chất lượng camera ấn tượng, Màu sắc hiển thị sống động, Chất lượng camera ấn tượng,  ",P001,PL01,2023-12-18,S007,5
ER00000469,"Chất lượng camera ấn tượng, Thiết kế sang trọng và hiện đại,  ",P001,PL01,2023-12-18,S007,5
ER00000470,Ung ý lun shop oi ,P001,PL01,2023-12-18,S007,5
ER00000471,"Hàng đóng gói cẩn thận, full seal 100%. Chưa active ",P001,PL01,2023-12-18,S007,5
ER00000472,Rất tốt ,P001,PL01,2023-12-18,S007,5
ER00000473,Rất đẹp ,P001,PL01,2023-12-18,S007,5
ER00000474,Good ❤️ ,P001,PL01,2023-12-13,S007,5
ER00000475,Hang ok ,P001,PL01,2023-11-16,S007,5
ER00000476,"Good product, packing was carefully and delivered quickly. ",P001,PL01,2023-11-19,S007,5
ER00000477,"Tính năng: iphone 15 pm nhẹ & đẹp
 Chất lượng: xứng đáng vì săn đc deal quá hời lun á. Ship nhanh nữa
 ",P001,PL01,2023-11-12,S007,5
ER00000478,"Tính năng:  ngon
 Chất lượng:  ok
 Chất liệu:  tốt ",P001,PL01,2023-11-12,S007,5
ER00000479,"Chất lượng:rất tốt 
 Tính năng:rất tốt ",P001,PL01,2023-11-12,S007,5
ER00000480,Chất lượng:  ngon ,P001,PL01,2023-11-12,S007,5
ER00000481,"Hdjduiwndnxjueudnnxncjdijejenrjrjeiejsnnznsjejejenne
 ",P001,PL01,2023-11-12,S007,5
ER00000482,"Ship nhanh, hàng chuẩn vna ",P001,PL01,2023-11-05,S007,5
ER00000483,ok nha ,P001,PL01,2023-12-14,S007,5
ER00000484,Nhanh lẹ ,P001,PL01,2023-11-12,S007,5
ER00000485,"Giao sớm hơn dự kiến
.
 ",P001,PL01,2023-10-28,S007,5
ER00000486,"Chất lượng: hàng chuẩn, giao nhanh luôn ",P001,PL01,2023-10-27,S007,5
ER00000487,Giao hàng nhanh. Đóng gói cẩn thận. ,P001,PL01,2023-10-27,S007,5
ER00000488,"Lúc mình mua thì chọn hình thức trả góp qua thẻ, nhưng lại không được chuyển đổi trả góp.  ",P001,PL01,2023-10-26,S007,5
ER00000489,Đã nhận hàng sáng nay sau 12 ngày chờ đợi. Đợt hàng giao sớm hơn dự định ,P001,PL01,2023-10-25,S007,5
ER00000490,"hàng chính hảng, giao hàng nhanh. đúng chuẩn máy đẹp làm quà tặng ",P001,PL01,2023-10-27,S007,5
ER00000491,Tất nhiên là hàng chính hãng rồi. Shipper giao hàng nhanh. Vui vẻ lịch sự  ,P001,PL01,2023-10-30,S007,5
ER00000492,Chinh hang nguyen seal ,P001,PL01,2023-10-19,S007,5
ER00000493,"Chất lượng:  lần thứ 2 mua iPhone qua Lazada. 5 sao cho chất lượng và dịch vụ giao hàng. Giao hàng rất nhanh. Đặt buổi chiều hôm trước, sáng hôm sau đã nhận được hàng. ",P001,PL01,2023-10-05,S007,5
ER00000494,"Chất liệu: 
😍😍😍😍☺️☺️☺️☺️☺️☺️ ",P001,PL01,2023-10-04,S007,5
ER00000495,Good ,P001,PL01,2023-11-15,S007,5
ER00000496,Ngon ,P001,PL01,2023-11-19,S007,5
ER00000497,Good ,P001,PL01,2023-11-14,S007,5
ER00000498,Oki  ,P001,PL01,2023-11-11,S007,5
ER00000499,Good ,P001,PL01,2023-11-08,S007,5
ER00000500,ok nha ,P001,PL01,2023-11-26,S007,5
ER00000501,quá chất ,P001,PL01,2023-10-24,S007,5
ER00000502,Uy tín ,P001,PL01,2023-11-12,S007,5
ER00000503,Tốt ,P001,PL01,2024-01-08,S007,5
ER00000504,tốt ,P001,PL01,2024-01-08,S007,5
ER00000505,Ok  ,P001,PL01,2024-01-08,S007,5
ER00000506,Tốt ,P001,PL01,2023-12-14,S007,5
ER00000507,"Ok
 ",P001,PL01,2024-01-08,S007,5
ER00000508,Tốt ,P001,PL01,2023-12-13,S007,5
ER00000509,Ok ,P001,PL01,2023-12-18,S007,5
ER00000510,OK ,P001,PL01,2023-12-18,S007,5
ER00000511,Ik ,P001,PL01,2023-12-15,S007,5
ER00000512,Ok ,P001,PL01,2023-12-14,S007,5
ER00000513,Ok ,P001,PL01,2023-12-14,S007,5
ER00000514,Ok ,P001,PL01,2023-11-29,S007,5
ER00000515,Ok ,P001,PL01,2023-11-20,S007,5
ER00000516,Ok ,P001,PL01,2023-11-14,S007,5
ER00000517,Ok ,P001,PL01,2023-11-14,S007,5
ER00000518,quá ok ,P001,PL01,2023-10-25,S007,5
ER00000519,quá nhanh ,P001,PL01,2023-10-04,S007,5
ER00000520,"Hàng giao nhanh, đúng tiến độ hơ ",P001,PL01,2023-10-04,S007,5
ER00000521,ok ,P001,PL01,2023-12-25,S007,5
ER00000522,OK ,P001,PL01,2023-11-19,S007,5
ER00000523,Ok ,P001,PL01,2023-11-12,S007,5
ER00000524,Ok ,P001,PL01,2023-11-12,S007,5
ER00000525,Ok  ,P001,PL01,2023-10-25,S007,5
ER00000526,,P001,PL01,2023-12-25,S007,5
ER00000527,Ok ,P001,PL01,2023-10-19,S007,5
ER00000528,,P001,PL01,2024-01-14,S007,5
ER00000529,,P001,PL01,2023-12-14,S007,5
ER00000530,,P001,PL01,2023-12-14,S007,5
ER00000531,,P001,PL01,2023-11-13,S007,5
ER00000532,,P001,PL01,2023-09-30,S007,5
ER00000533,,P001,PL01,2023-09-30,S007,5
ER00000534,,P001,PL01,2023-09-29,S007,5
ER00000535,,P001,PL01,2024-01-11,S007,5
ER00000536,,P001,PL01,2024-01-14,S007,5
ER00000537,,P001,PL01,2024-01-13,S007,5
ER00000538,,P001,PL01,2024-01-12,S007,5
ER00000539,,P001,PL01,2024-01-10,S007,5
ER00000540,,P001,PL01,2024-01-10,S007,5
ER00000541,,P001,PL01,2024-01-08,S007,5
ER00000542,,P001,PL01,2024-01-08,S007,5
ER00000543,,P001,PL01,2024-01-10,S007,5
ER00000544,,P001,PL01,2024-01-08,S007,5
ER00000545,,P001,PL01,2024-01-10,S007,5
ER00000546,,P001,PL01,2024-01-10,S007,5
ER00000547,,P001,PL01,2024-01-08,S007,5
ER00000548,,P001,PL01,2024-01-13,S007,5
ER00000549,,P001,PL01,2024-01-08,S007,5
ER00000550,,P001,PL01,2024-01-08,S007,5
ER00000551,,P001,PL01,2024-01-08,S007,5
ER00000552,,P001,PL01,2024-01-08,S007,5
ER00000553,,P001,PL01,2024-01-09,S007,5
ER00000554,,P001,PL01,2024-01-08,S007,5
ER00000555,,P001,PL01,2024-01-08,S007,5
ER00000556,,P001,PL01,2024-01-10,S007,5
ER00000557,,P001,PL01,2024-01-08,S007,5
ER00000558,,P001,PL01,2024-01-08,S007,5
ER00000559,,P001,PL01,2024-01-08,S007,5
ER00000560,,P001,PL01,2024-01-08,S007,5
ER00000561,,P001,PL01,2023-12-25,S007,5
ER00000562,,P001,PL01,2023-12-25,S007,5
ER00000563,,P001,PL01,2023-12-25,S007,5
ER00000564,,P001,PL01,2023-12-25,S007,5
ER00000565,,P001,PL01,2023-12-25,S007,5
ER00000566,,P001,PL01,2024-01-08,S007,5
ER00000567,,P001,PL01,2023-12-18,S007,5
ER00000568,,P001,PL01,2024-01-08,S007,5
ER00000569,,P001,PL01,2023-12-18,S007,5
ER00000570,,P001,PL01,2023-12-18,S007,5
ER00000571,,P001,PL01,2023-12-18,S007,5
ER00000572,,P001,PL01,2023-12-18,S007,5
ER00000573,,P001,PL01,2023-12-18,S007,5
ER00000574,,P001,PL01,2023-12-18,S007,5
ER00000575,,P001,PL01,2023-12-18,S007,5
ER00000576,,P001,PL01,2023-12-18,S007,5
ER00000577,,P001,PL01,2023-12-18,S007,5
ER00000578,,P001,PL01,2023-12-18,S007,5
ER00000579,,P001,PL01,2023-12-18,S007,5
ER00000580,,P001,PL01,2023-12-18,S007,5
ER00000581,,P001,PL01,2023-12-18,S007,5
ER00000582,,P001,PL01,2023-12-25,S007,5
ER00000583,,P001,PL01,2023-12-25,S007,5
ER00000584,,P001,PL01,2023-12-18,S007,5
ER00000585,,P001,PL01,2023-12-18,S007,5
ER00000586,,P001,PL01,2024-01-08,S007,5
ER00000587,,P001,PL01,2024-01-08,S007,5
ER00000588,,P001,PL01,2024-01-01,S007,5
ER00000589,,P001,PL01,2023-12-18,S007,5
ER00000590,,P001,PL01,2023-12-25,S007,5
ER00000591,,P001,PL01,2023-12-18,S007,5
ER00000592,,P001,PL01,2023-12-18,S007,5
ER00000593,,P001,PL01,2023-12-18,S007,5
ER00000594,,P001,PL01,2023-12-18,S007,5
ER00000595,,P001,PL01,2023-12-25,S007,5
ER00000596,,P001,PL01,2023-12-18,S007,5
ER00000597,,P001,PL01,2023-12-25,S007,5
ER00000598,,P001,PL01,2023-12-18,S007,5
ER00000599,,P001,PL01,2023-12-25,S007,5
ER00000600,,P001,PL01,2024-01-01,S007,5
ER00000601,,P001,PL01,2023-12-18,S007,5
ER00000602,,P001,PL01,2023-12-18,S007,5
ER00000603,,P001,PL01,2024-01-08,S007,5
ER00000604,,P001,PL01,2024-01-01,S007,5
ER00000605,,P001,PL01,2023-12-18,S007,5
ER00000606,,P001,PL01,2023-12-25,S007,5
ER00000607,,P001,PL01,2023-12-25,S007,5
ER00000608,,P001,PL01,2023-12-18,S007,5
ER00000609,,P001,PL01,2023-12-25,S007,5
ER00000610,,P001,PL01,2023-12-15,S007,5
ER00000611,,P001,PL01,2023-12-18,S007,5
ER00000612,,P001,PL01,2023-12-18,S007,5
ER00000613,,P001,PL01,2023-12-18,S007,5
ER00000614,,P001,PL01,2024-01-08,S007,5
ER00000615,,P001,PL01,2024-01-08,S007,5
ER00000616,,P001,PL01,2024-01-01,S007,5
ER00000617,,P001,PL01,2023-12-25,S007,5
